Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
MOISES,BR,Smart TV,0,tir,Como Se Tornar um Tirano,play,video_info,2021-08-24 00:35:40
MOISES,BR,Smart TV,0,tir,Como Se Tornar um Tirano,view_video_info,title_results,2021-08-24 00:35:40
MOISES,BR,Smart TV,0,tir,Como Se Tornar um Tirano,play,video_info,2021-08-24 00:33:12
MOISES,BR,Smart TV,0,tir,Como Se Tornar um Tirano,view_video_info,title_results,2021-08-24 00:33:07
MOISES,BR,Smart TV,0,th,The Walking Dead,view_video_info,title_results,2021-08-15 13:45:53
MOISES,BR,Smart TV,0,,,play,video_info,2021-08-08 23:00:57
MOISES,BR,Smart TV,0,,,view_video_info,,2021-08-08 23:00:54
MOISES,BR,Smart TV,0,,,play,video_info,2021-08-08 23:00:32
MOISES,BR,Smart TV,0,,,view_video_info,,2021-08-08 23:00:26
MOISES,BR,Smart TV,0,hi,História de um Casamento,play,video_info,2021-07-30 23:36:06
MOISES,BR,Smart TV,0,hi,História de um Casamento,view_video_info,title_results,2021-07-30 23:35:40
MOISES,BR,Smart TV,0,estri,O Estripador,play,video_info,2021-07-26 20:25:25
MOISES,BR,Smart TV,0,estri,O Estripador,view_video_info,title_results,2021-07-26 20:25:22
MOISES,BR,Android Phone,0,crimes,,play,title_results,2021-07-23 23:41:29
MOISES,BR,Android Phone,0,crimes,O Estripador,view_video_info,title_results,2021-07-23 23:41:02
MOISES,BR,Android Phone,0,crimes,O Caso Gabriel Fernandez,view_video_info,title_results,2021-07-23 23:39:21
MOISES,BR,Android Phone,0,um lugar si,The Silence,view_video_info,title_results,2021-07-23 23:35:03
MOISES,BR,Smart TV,0,inves,Investigação Criminal,view_suggestion_info,suggestion_results,2021-07-17 16:23:29
MOISES,BR,Smart TV,0,ex,Expresso do Amanhã,view_video_info,title_results,2021-07-01 01:24:28
MOISES,BR,Android Phone,0,horror,A Classic Horror Story,view_video_info,title_results,2021-06-25 19:04:39
MOISES,BR,Smart TV,0,fr,Fragmentado,play,video_info,2021-06-20 16:14:19
MOISES,BR,Smart TV,0,fr,Fragmentado,view_video_info,title_results,2021-06-20 16:14:16
MOISES,BR,Smart TV,0,o,Outlander,play,video_info,2021-06-18 15:32:03
MOISES,BR,Smart TV,0,o,Outlander,view_video_info,suggestion_title_results,2021-06-18 15:32:00
MOISES,BR,Smart TV,0,o,Outlander - Guerreiro vs Predador,view_suggestion_info,suggestion_results,2021-06-18 15:31:59
MOISES,BR,Smart TV,0,silenci,Um Lugar Silencioso,view_suggestion_info,suggestion_results,2021-06-13 23:39:54
MOISES,BR,Smart TV,0,sil,The Silence,play,video_info,2021-06-13 23:39:04
MOISES,BR,Smart TV,0,sil,The Silence,view_video_info,title_results,2021-06-13 23:39:00
MOISES,BR,Smart TV,0,mul,A Mulher na Janela,play,video_info,2021-06-06 18:39:30
MOISES,BR,Smart TV,0,mul,A Mulher na Janela,view_video_info,title_results,2021-06-06 18:39:24
MOISES,BR,Android Phone,0,docume,Os Segredos de Saqqara,play,video_info,2021-06-03 21:46:35
MOISES,BR,Android Phone,0,docume,Os Segredos de Saqqara,play,title_results,2021-06-03 21:46:34
MOISES,BR,Android Phone,0,docume,,play,video_info,2021-06-03 20:58:52
MOISES,BR,Android Phone,0,docume,,play,title_results,2021-06-03 20:58:50
MOISES,BR,Android Phone,0,docume,Heroína(s),view_video_info,title_results,2021-06-03 20:58:47
MOISES,BR,Android Phone,0,docume,Os Segredos de Saqqara,play,video_info,2021-06-03 20:42:34
MOISES,BR,Android Phone,0,docume,Os Segredos de Saqqara,view_video_info,title_results,2021-06-03 20:42:30
MOISES,BR,Android Phone,0,documentario,,play,suggestion_title_results,2021-06-03 20:40:06
MOISES,BR,Android Phone,0,documentario,Os Segredos de Saqqara,view_video_info,suggestion_title_results,2021-06-03 20:40:01
MOISES,BR,Android Phone,0,documentario,Documentários sobre ciência e natureza,view_suggestion_info,suggestion_results,2021-06-03 20:39:54
MOISES,BR,Android Phone,0,documentario,Nosso Planeta - Um Outro Ângulo,view_video_info,suggestion_title_results,2021-06-03 20:39:36
MOISES,BR,Android Phone,0,documentario,A Era dos Dados,view_video_info,suggestion_title_results,2021-06-03 20:39:28
MOISES,BR,Android Phone,0,documentario,Documentários sobre ciência e natureza,view_suggestion_info,suggestion_results,2021-06-03 20:39:24
MOISES,BR,Android Phone,0,documentario,,view_video_info,suggestion_title_results,2021-06-03 20:39:15
MOISES,BR,Android Phone,0,documentario,Dream Big: Construindo Nosso Mundo,view_video_info,suggestion_title_results,2021-06-03 20:39:00
MOISES,BR,Android Phone,0,documentario,Documentários sobre ciência e natureza,view_suggestion_info,suggestion_results,2021-06-03 20:38:57
MOISES,BR,Android Phone,0,documentario,,play,suggestion_title_results,2021-06-03 20:37:49
MOISES,BR,Android Phone,0,documentario,A Vida em Outros Planetas,view_video_info,suggestion_title_results,2021-06-03 20:37:46
MOISES,BR,Android Phone,0,documentario,Visita ao Inferno,view_video_info,suggestion_title_results,2021-06-03 20:37:31
MOISES,BR,Android Phone,0,documentario,Documentários sobre ciência e natureza,view_suggestion_info,suggestion_results,2021-06-03 20:37:28
MOISES,BR,Android Phone,0,documentario,Grandes Momentos da Segunda Guerra em Cores,view_video_info,title_results,2021-06-03 20:37:10
MOISES,BR,Android Phone,0,documentario,O Universo,view_video_info,title_results,2021-06-03 20:37:03
MOISES,BR,Android Phone,0,documentario,Explicando,view_video_info,suggestion_title_results,2021-06-03 20:36:30
MOISES,BR,Android Phone,0,documentario,Documentários,view_suggestion_info,suggestion_results,2021-06-03 20:36:28
MOISES,BR,Android Phone,0,documentario,,view_video_info,suggestion_title_results,2021-06-03 20:36:26
MOISES,BR,Android Phone,0,documentario,,play,suggestion_title_results,2021-06-03 20:34:28
MOISES,BR,Android Phone,0,documentario,Os Segredos de Saqqara,view_video_info,suggestion_title_results,2021-06-03 20:34:22
MOISES,BR,Android Phone,0,documentario,O Universo,view_video_info,suggestion_title_results,2021-06-03 20:34:11
MOISES,BR,Android Phone,0,documentario,Documentários,view_suggestion_info,suggestion_results,2021-06-03 20:34:07
MOISES,BR,Android Phone,0,documentario,Amanda Knox,view_video_info,suggestion_title_results,2021-06-03 20:33:55
MOISES,BR,Android Phone,0,documentario,Documentários sobre crimes reais,view_suggestion_info,suggestion_results,2021-06-03 20:33:49
MOISES,BR,Android Phone,0,documentario,,view_video_info,suggestion_title_results,2021-06-03 20:33:38
MOISES,BR,Android Phone,0,documentario,,play,suggestion_title_results,2021-06-03 20:31:34
MOISES,BR,Android Phone,0,documentario,Strong Island,view_video_info,suggestion_title_results,2021-06-03 20:31:27
MOISES,BR,Android Phone,0,documentario,Rede de Abuso,view_video_info,suggestion_title_results,2021-06-03 20:31:06
MOISES,BR,Android Phone,0,documentario,Documentários sobre crimes reais,view_suggestion_info,suggestion_results,2021-06-03 20:31:04
MOISES,BR,Android Phone,0,documentario,Out of Thin Air,view_video_info,suggestion_title_results,2021-06-03 20:30:53
MOISES,BR,Android Phone,0,documentario,Documentários sobre crimes reais,view_suggestion_info,suggestion_results,2021-06-03 20:30:50
MOISES,BR,Android Phone,0,documentario,,play,suggestion_title_results,2021-06-03 20:28:32
MOISES,BR,Android Phone,0,documentario,The Staircase,view_video_info,suggestion_title_results,2021-06-03 20:28:14
MOISES,BR,Android Phone,0,documentario,Inocente - Uma história real de crime e injustiça,view_video_info,suggestion_title_results,2021-06-03 20:28:06
MOISES,BR,Android Phone,0,documentario,O DNA da Justiça,view_video_info,suggestion_title_results,2021-06-03 20:27:59
MOISES,BR,Android Phone,0,documentario,O Monstro ao Lado,view_video_info,suggestion_title_results,2021-06-03 20:27:50
MOISES,BR,Android Phone,0,documentario,Don't F**k with Cats: Uma Caçada Online,view_video_info,suggestion_title_results,2021-06-03 20:27:37
MOISES,BR,Android Phone,0,documentario,The Investigator: A British Crime Story,view_video_info,suggestion_title_results,2021-06-03 20:27:31
MOISES,BR,Android Phone,0,documentario,Documentários sobre crimes reais,view_suggestion_info,suggestion_results,2021-06-03 20:27:06
MOISES,BR,Android Phone,0,documentario,O Código Bill Gates,view_video_info,title_results,2021-06-03 20:26:42
MOISES,BR,Android Phone,0,documentario,Explicando... O Sexo,view_video_info,title_results,2021-06-03 20:26:29
MOISES,BR,Android Phone,0,documentario,A Vida em Outros Planetas,view_video_info,title_results,2021-06-03 20:26:23
MOISES,BR,HTML 5,0,cod,Coded Bias,play,title_results,2021-05-13 21:38:25
MOISES,BR,Android Phone,0,0atr,Patrulha Canina,play,video_info,2021-03-12 02:08:56
MOISES,BR,Android Phone,0,0atr,Patrulha Canina,play,title_results,2021-03-12 02:05:36
MOISES,BR,Android Phone,0,0atr,Patrulha Canina,play,video_info,2021-03-12 02:00:14
MOISES,BR,Android Phone,0,0atr,Patrulha Canina,play,title_results,2021-03-12 01:59:10
MOISES,BR,Android Phone,0,0atr,Patrulha Canina,play,title_results,2021-03-12 01:57:16
MOISES,BR,Android Phone,0,0atr,Patrulha Canina,play,video_info,2021-03-12 01:56:57
MOISES,BR,Android Phone,0,0atr,Patrulha Canina,view_video_info,title_results,2021-03-12 01:56:24
MOISES,BR,Android Phone,0,0atr,Matrix Reloaded,view_video_info,title_results,2021-03-12 01:56:23
MOISES,BR,Android Phone,0,0atr,Patrulha Canina,view_video_info,title_results,2021-03-12 01:56:20
MOISES,BR,Android Phone,0,0atr,"Dora, a aventureira",view_video_info,title_results,2021-03-12 01:56:08
MOISES,BR,Android Phone,0,0atr,Patrulha Canina,view_video_info,title_results,2021-03-12 01:55:21
MOISES,BR,Android Phone,0,9j2hhdđdh2iirjdjdodkxn mart.wmdjxjhe627w7dyx6tg2bbxbbbvbxjdhhxhehsydy27th 2 nxmxkeueusidh2jrid,,view_video_info,popularSearches,2021-03-12 01:53:53
MOISES,BR,Android Phone,0,9j2hhdđdh2iirjdjdodkxn mart.wmdjxjhe627w7dyx6tg2bbxbbbvbxjdhhxhehsydy27th 2 nxmxkeueusidh2jrid,,view_video_info,popularSearches,2021-03-12 01:53:53
MOISES,BR,Android Phone,0,f,Friends,play,title_results,2020-12-26 01:53:51
MOISES,BR,Android Phone,0,f,Friends,play,title_results,2020-12-26 01:31:42
MOISES,BR,Android Phone,0,f,Friends,play,video_info,2020-12-26 01:09:37
MOISES,BR,Android Phone,0,f,Friends,play,title_results,2020-12-26 01:09:32
MOISES,BR,Android Phone,0,f,Friends,play,video_info,2020-12-26 01:09:30
MOISES,BR,Android Phone,0,f,Friends,view_video_info,title_results,2020-12-26 01:05:21
MOISES,BR,Android Phone,0,irma,Irmão do Jorel,play,video_info,2020-12-19 14:20:12
MOISES,BR,Android Phone,0,irma,Irmão do Jorel,play,title_results,2020-12-19 14:11:10
MOISES,BR,Android Phone,0,irma,Irmão do Jorel,play,video_info,2020-12-19 14:11:08
MOISES,BR,Android Phone,0,irma,Irmão do Jorel,view_video_info,title_results,2020-12-19 14:10:56
MOISES,BR,HTML 5,0,anitta,,play,title_results,2020-12-16 18:00:53
MOISES,BR,Smart TV,0,ame,American Murder: The Family Next Door,play,video_info,2020-10-05 21:09:59
MOISES,BR,Smart TV,0,ame,American Murder: The Family Next Door,view_video_info,title_results,2020-10-05 21:09:55
MOISES,BR,Smart TV,0,am,American Horror Story,view_suggestion_info,suggestion_results,2020-10-05 21:09:34
MOISES,BR,Android Phone,0,quarto oculto,Gran Hotel,view_video_info,title_results,2020-10-05 14:34:24
MOISES,BR,Smart TV,0,dan,Step Sisters,play,video_info,2020-09-19 23:33:26
MOISES,BR,Smart TV,0,dan,Step Sisters,view_video_info,title_results,2020-09-19 23:33:22
MOISES,BR,Smart TV,0,dan,Batalhas,view_video_info,title_results,2020-09-19 23:33:11
MOISES,BR,Smart TV,0,dan,Full Out,play,video_info,2020-09-19 23:32:52
MOISES,BR,Smart TV,0,dan,Full Out,view_video_info,title_results,2020-09-19 23:32:47
MOISES,BR,Smart TV,0,dan,Step Sisters,play,video_info,2020-09-19 23:32:16
MOISES,BR,Smart TV,0,dan,Step Sisters,view_video_info,title_results,2020-09-19 23:32:10
MOISES,BR,Smart TV,0,dan,Let's Dance,play,video_info,2020-09-19 23:30:16
MOISES,BR,Smart TV,0,dan,Let's Dance,view_video_info,title_results,2020-09-19 23:30:07
MOISES,BR,Smart TV,0,shad,Shadowhunters: The Mortal Instruments,play,video_info,2020-08-31 13:55:03
MOISES,BR,Smart TV,0,shad,Shadowhunters: The Mortal Instruments,view_video_info,title_results,2020-08-31 13:55:00
MOISES,BR,Smart TV,0,shad,Shadowhunters: The Mortal Instruments,play,video_info,2020-08-31 13:52:12
MOISES,BR,Smart TV,0,shad,Shadowhunters: The Mortal Instruments,view_video_info,title_results,2020-08-31 13:52:06
MOISES,BR,Smart TV,0,estag,Um Senhor Estagiário,play,video_info,2020-08-26 18:19:12
MOISES,BR,Smart TV,0,estag,Um Senhor Estagiário,view_video_info,title_results,2020-08-26 18:19:07
MOISES,BR,Smart TV,0,pres,Presságio,play,video_info,2020-08-23 21:44:35
MOISES,BR,Smart TV,0,pres,Presságio,view_video_info,title_results,2020-08-23 21:44:30
MOISES,BR,Android Phone,0,pressa,Presságio,view_video_info,title_results,2020-08-23 21:36:07
MOISES,BR,Android Phone,0,perd,IO,view_video_info,title_results,2020-08-23 21:34:34
MOISES,BR,Android Phone,0,perd,Perdida,view_video_info,title_results,2020-08-23 21:34:01
MOISES,BR,Android Phone,0,perd,Perdida,view_video_info,title_results,2020-08-23 21:33:54
MOISES,BR,Android Phone,0,feminismo,Feministas: O Que Elas Estavam Pensando?,view_video_info,title_results,2020-07-20 23:57:14
MOISES,BR,Android Phone,0,feminismo,Absorvendo o Tabu,view_video_info,title_results,2020-07-20 23:56:37
MOISES,BR,Smart TV,0,jo,Jogos Vorazes: A Esperança - O Final,play,video_info,2020-05-22 19:37:21
MOISES,BR,Smart TV,0,jo,Jogos Vorazes: A Esperança - O Final,view_video_info,title_results,2020-05-22 19:37:15
MOISES,BR,Smart TV,0,da,Dark,play,video_info,2020-05-18 15:18:15
MOISES,BR,Smart TV,0,da,Dark,view_video_info,title_results,2020-05-18 15:18:10
MOISES,BR,Smart TV,0,cre,Crepúsculo,view_suggestion_info,suggestion_results,2020-05-04 19:58:49
MOISES,BR,Smart TV,0,isabela,Anatomia do Crime,play,video_info,2020-04-22 12:48:21
MOISES,BR,Smart TV,0,isabela,Anatomia do Crime,view_video_info,title_results,2020-04-22 12:48:13
MOISES,BR,Smart TV,0,casos,Casos Arquivados,play,video_info,2020-04-22 12:46:33
MOISES,BR,Smart TV,0,casos,Casos Arquivados,view_video_info,title_results,2020-04-22 12:46:29
MOISES,BR,Smart TV,0,o at,O Atirador: O Extermínio Final,play,video_info,2020-04-21 17:11:46
MOISES,BR,Smart TV,0,o at,O Atirador: O Extermínio Final,view_video_info,title_results,2020-04-21 17:11:43
MOISES,BR,Android Phone,0,safe,Safe,view_video_info,title_results,2020-04-06 11:46:20
MOISES,BR,Android Phone,0,marcella,Marcella,view_video_info,title_results,2020-04-06 11:45:57
MOISES,BR,Android Phone,0,o chale,Le Chalet,view_video_info,title_results,2020-04-06 11:45:43
MOISES,BR,Smart TV,0,bla,The Blacklist,play,video_info,2020-03-22 21:53:22
MOISES,BR,Smart TV,0,bla,The Blacklist,view_video_info,title_results,2020-03-22 21:53:17
MOISES,BR,Android Phone,0,gabriel fer,O Caso Gabriel Fernandez,view_video_info,title_results,2020-03-20 17:39:25
MOISES,BR,Smart TV,0,dex,Dexter,view_suggestion_info,suggestion_results,2019-12-01 16:36:03
MOISES,BR,Smart TV,0,div,The Divergent Series: Allegiant - Part 1,view_suggestion_info,suggestion_results,2019-12-01 15:40:35
MOISES,BR,Smart TV,0,jogos,Jogos Vorazes,view_suggestion_info,suggestion_results,2019-12-01 15:34:35
MOISES,BR,Smart TV,0,abl,Lista Negra,play,video_info,2019-10-13 16:41:54
MOISES,BR,Smart TV,0,abl,Lista Negra,view_video_info,title_results,2019-10-13 16:41:54
MOISES,BR,Smart TV,0,a,Arrow,view_video_info,title_results,2019-08-11 02:04:22
MOISES,BR,Smart TV,0,a,Arrow,play,video_info,2019-08-11 02:04:22
MOISES,BR,Smart TV,0,ted,Conversando com um serial killer: Ted Bundy,view_video_info,title_results,2019-08-03 15:41:53
MOISES,BR,Smart TV,0,ted,Conversando com um serial killer: Ted Bundy,play,video_info,2019-08-03 15:41:53
MOISES,BR,Smart TV,0,luz,Sequestrada à Luz do Dia,view_video_info,title_results,2019-03-25 21:34:44
MOISES,BR,Smart TV,0,luz,Sequestrada à Luz do Dia,play,video_info,2019-03-25 21:34:44
MOISES,BR,Smart TV,0,um ,Um Contratempo,view_video_info,title_results,2019-02-24 21:46:52
MOISES,BR,Smart TV,0,um ,Um Contratempo,play,video_info,2019-02-24 21:46:52
MOISES,BR,Smart TV,0,fim,Mr. Bean - Mais atrapalhado do que nunca,play,video_info,2019-01-07 21:54:44
MOISES,BR,Smart TV,0,fim,Mr. Bean - Mais atrapalhado do que nunca,view_video_info,title_results,2019-01-07 21:54:44
MOISES,BR,,0,o n,O Nome da Rosa,play,video_info,2018-09-24 22:55:24
MOISES,BR,,0,o n,O Nome da Rosa,view_video_info,title_results,2018-09-24 22:55:24
MOISES,BR,Android,0,bluxas,-1,play,video_info,2018-05-20 15:04:46
MOISES,BR,Android,0,bluxas,caça às bruxas,view_video_info,title_results,2018-05-20 15:04:38
MOISES,BR,Android,0,lanc,lançamentos,view_suggestion_info,suggestion_results,2018-05-20 14:38:32
MOISES,BR,Android,0,meca,the mechanism,play,video_info,2018-04-24 23:15:23
MOISES,BR,Android,0,meca,the mechanism,play,video_info,2018-04-24 22:35:51
MOISES,--,Android,0,meca,-1,play,video_info,2018-04-24 21:59:04
MOISES,BR,Android,0,meca,the mechanism,play,video_info,2018-04-24 21:38:31
MOISES,BR,Android,0,meca,o mecanismo,view_video_info,title_results,2018-04-24 21:38:09
MOISES,BR,Smart TV,0,a p,the captive,play,video_info,2018-04-08 14:46:40
MOISES,BR,Smart TV,0,a p,à procura,view_video_info,title_results,2018-04-08 14:46:40
MOISES,BR,Smart TV,0,this i,mothers and daughters,play,video_info,2018-04-02 21:51:30
MOISES,BR,Smart TV,0,this i,minha mãe e eu,view_video_info,suggestion_title_results,2018-04-02 21:51:30
MOISES,BR,Smart TV,0,this i,this is us,view_suggestion_info,suggestion_results,2018-04-02 21:51:11
MOISES,BR,Smart TV,0,me to,limitless,play,suggestion_title_results,2018-03-16 21:23:28
MOISES,BR,Smart TV,0,me to,limitless,view_video_info,suggestion_title_results,2018-03-16 21:23:28
MOISES,BR,Smart TV,0,me to,elementary,play,video_info,2018-03-16 21:23:16
MOISES,BR,Smart TV,0,me to,elementary,view_video_info,suggestion_title_results,2018-03-16 21:23:16
MOISES,BR,Smart TV,0,me to,mindhunter,view_video_info,suggestion_title_results,2018-03-16 21:23:03
MOISES,BR,Smart TV,0,me to,mindhunter,play,suggestion_title_results,2018-03-16 21:23:03
MOISES,BR,Smart TV,0,me to,the killing,play,video_info,2018-03-16 21:22:50
MOISES,BR,Smart TV,0,me to,the killing,view_video_info,suggestion_title_results,2018-03-16 21:22:50
MOISES,BR,Smart TV,0,me to,lie to me,view_suggestion_info,suggestion_results,2018-03-16 21:22:17
MOISES,BR,Smart TV,0,gente gr,gente grande 2,view_video_info,title_results,2018-02-15 22:46:07
MOISES,BR,Smart TV,0,gente gr,grown ups 2,play,video_info,2018-02-15 22:46:07
MOISES,BR,Smart TV,0,b,breaking bad,play,video_info,2018-02-12 23:23:35
MOISES,BR,Smart TV,0,b,breaking bad,play,video_info,2018-02-12 22:51:50
MOISES,BR,Smart TV,0,b,breaking bad,play,video_info,2018-02-12 22:15:53
MOISES,BR,Smart TV,0,b,breaking bad,play,video_info,2018-02-12 22:15:33
MOISES,BR,Smart TV,0,b,breaking bad,view_video_info,title_results,2018-02-12 22:15:33
MOISES,BR,Smart TV,0,prend,prenda-me se for capaz,view_suggestion_info,suggestion_results,2018-01-21 12:48:11
MOISES,BR,Smart TV,0,espia,totally spies!,play,video_info,2018-01-08 21:22:22
MOISES,BR,Smart TV,0,espia,totally spies!,play,video_info,2018-01-08 21:22:00
MOISES,BR,Smart TV,0,espia,totally spies!,view_video_info,title_results,2018-01-08 21:22:00
MOISES,BR,Smart TV,0,ante,the heartbreak kid,play,video_info,2018-01-02 01:32:46
MOISES,BR,Smart TV,0,ante,antes só do que mal casado,view_video_info,title_results,2018-01-02 01:32:46
MOISES,BR,Smart TV,0,tenda,a tenda vermelha,view_video_info,title_results,2017-12-19 19:49:47
MOISES,BR,Smart TV,0,tenda,the red tent,play,video_info,2017-12-19 19:49:47
MOISES,BR,Smart TV,0,jogos,jogos vorazes,view_video_info,title_results,2017-11-28 17:48:38
MOISES,BR,Smart TV,0,jogos,the hunger games,play,video_info,2017-11-28 17:48:38
MOISES,BR,Smart TV,0,o,-1,play,video_info,2017-11-18 20:26:22
MOISES,BR,Smart TV,0,o,once upon a time,play,video_info,2017-11-18 19:43:10
MOISES,BR,Smart TV,0,o,once upon a time,view_video_info,title_results,2017-11-18 19:43:10
MOISES,BR,Smart TV,0,ju,shooter,play,video_info,2017-11-04 23:40:19
MOISES,BR,Smart TV,0,ju,o atirador,view_video_info,suggestion_title_results,2017-11-04 23:40:19
MOISES,BR,Smart TV,0,ju,o justiceiro,view_suggestion_info,suggestion_results,2017-11-04 23:40:14
MOISES,BR,Smart TV,0,the puni,trailer: conspiracy,play,video_info,2017-11-04 23:33:51
MOISES,BR,Smart TV,0,the puni,marvel - o justiceiro,view_video_info,title_results,2017-11-04 23:33:46
MOISES,BR,Smart TV,0,va,brave,play,video_info,2017-09-23 22:56:21
MOISES,BR,Smart TV,0,va,valente,view_video_info,title_results,2017-09-23 22:55:28
MOISES,BR,Smart TV,0,sabo,sabotagem,view_video_info,title_results,2017-08-19 00:55:21
MOISES,BR,Smart TV,0,onz,onze homens e um segredo,view_video_info,title_results,2017-08-19 00:53:54
MOISES,BR,Smart TV,0,sex,sex tape,play,video_info,2017-08-18 23:17:34
MOISES,BR,Smart TV,0,sex,sex tape – perdido na nuvem,view_video_info,title_results,2017-08-18 23:16:50
MOISES,BR,Smart TV,0,sab,sabotagem,view_video_info,title_results,2017-08-18 23:15:52
MOISES,BR,Smart TV,0,j,de volta ao jogo,view_video_info,title_results,2017-07-27 22:49:53
MOISES,BR,Smart TV,0,pabl,conexão escobar,view_video_info,title_results,2017-07-27 20:37:06
MOISES,BR,Smart TV,0,pabl,narcos,view_video_info,title_results,2017-07-27 20:36:56
MOISES,BR,Smart TV,0,pabl,"pablo escobar, el patrón del mal",view_video_info,title_results,2017-07-27 20:36:30
MOISES,BR,Smart TV,0,ul,até o último homem,view_video_info,title_results,2017-07-27 20:32:58
MOISES,BR,Smart TV,0,jo,john wick,play,video_info,2017-07-27 20:30:36
MOISES,BR,Smart TV,0,jo,de volta ao jogo,view_video_info,title_results,2017-07-27 20:30:34
MOISES,BR,Smart TV,0,jo,de volta ao jogo,view_video_info,title_results,2017-07-27 20:30:34
MOISES,BR,Smart TV,0,jo,john wick,play,video_info,2017-07-27 20:30:21
MOISES,BR,Smart TV,0,jo,de volta ao jogo,view_video_info,title_results,2017-07-27 20:30:10
MOISES,BR,Smart TV,0,jo,de volta ao jogo,view_video_info,title_results,2017-07-27 20:30:10
MOISES,BR,Smart TV,0,cho,family guy,play,video_info,2017-07-15 04:19:46
MOISES,BR,Smart TV,0,cho,cheech & chong's up in smoke,view_suggestion_info,suggestion_results,2017-07-15 04:19:44
MOISES,BR,Smart TV,0,cho,family guy,view_video_info,suggestion_title_results,2017-07-15 04:19:44
MOISES,BR,Smart TV,0,cho,cheech & chong's up in smoke,view_suggestion_info,suggestion_results,2017-07-15 04:18:14
MOISES,BR,Smart TV,0,cho,8 mile,view_video_info,suggestion_title_results,2017-07-15 04:18:14
MOISES,BR,Smart TV,0,cho,good burger,view_video_info,suggestion_title_results,2017-07-15 04:17:51
MOISES,BR,Smart TV,0,cho,cheech & chong's up in smoke,view_suggestion_info,suggestion_results,2017-07-15 04:17:51
MOISES,BR,Smart TV,0,cho,cheech & chong's up in smoke,view_suggestion_info,suggestion_results,2017-07-15 04:17:24
MOISES,BR,Smart TV,0,cho,8 mile,view_video_info,suggestion_title_results,2017-07-15 04:17:24
MOISES,BR,Smart TV,0,deb,debi & lóide 2,view_video_info,title_results,2017-07-15 04:15:53
MOISES,BR,Smart TV,0,f,family guy,view_video_info,title_results,2017-07-15 04:13:33
MOISES,BR,Smart TV,0,f,family guy,view_video_info,title_results,2017-07-15 04:13:33
MOISES,BR,Smart TV,0,f,family guy,view_video_info,title_results,2017-07-15 04:13:33
MOISES,BR,Smart TV,0,solda,capitão américa 2 - o soldado invernal,view_video_info,title_results,2017-07-14 22:55:19
MOISES,BR,Smart TV,0,solda,capitão américa 2 - o soldado invernal,view_video_info,title_results,2017-07-14 22:55:19
MOISES,BR,Smart TV,0,ho,how i met your mother,play,video_info,2017-07-04 00:56:23
MOISES,BR,Smart TV,0,ho,-1,play,video_info,2017-07-03 23:47:40
MOISES,BR,Smart TV,0,ho,how i met your mother,play,video_info,2017-07-03 22:50:25
MOISES,BR,Smart TV,0,ho,how i met your mother,view_video_info,title_results,2017-07-03 22:49:59
MOISES,BR,Smart TV,0,amis,the amityville horror,play,video_info,2017-06-24 22:28:24
MOISES,BR,Smart TV,0,amis,horror em amityville,view_video_info,title_results,2017-06-24 22:17:15
MOISES,BR,Smart TV,0,p,prison break,play,video_info,2017-06-13 23:16:05
MOISES,BR,Smart TV,0,p,prison break,view_video_info,title_results,2017-06-13 23:16:03
MOISES,BR,Smart TV,0,p,prison break,play,video_info,2017-06-13 23:13:48
MOISES,BR,Smart TV,0,p,prison break,view_video_info,title_results,2017-06-13 23:12:45
MOISES,BR,Smart TV,0,ra,the ranch,view_video_info,title_results,2017-06-11 01:17:15
MOISES,BR,Smart TV,0,3,3096 tage,play,video_info,2017-06-08 00:38:47
MOISES,BR,Smart TV,0,3,3096 dias,view_video_info,title_results,2017-06-08 00:34:22
MOISES,BR,Smart TV,0,3,3096 dias,view_video_info,title_results,2017-06-07 00:49:58
MOISES,BR,Smart TV,0,ped,mãos de pedra,view_video_info,title_results,2017-03-26 01:55:37
MOISES,BR,Smart TV,0,o s,the secret,play,video_info,2017-03-23 20:49:09
MOISES,BR,Smart TV,0,o s,o segredo,view_video_info,title_results,2017-03-23 20:49:02
MOISES,BR,Smart TV,0,o s,o segredo,view_video_info,title_results,2017-03-23 20:49:02
MOISES,BR,Smart TV,0,re,resident evil,play,video_info,2016-12-25 22:15:04
MOISES,BR,Smart TV,0,re,resident evil - o hóspede maldito,view_video_info,title_results,2016-12-25 22:14:50
MOISES,BR,Smart TV,0,gran t,gran torino,view_suggestion_info,suggestion_results,2016-10-31 23:01:25
MOISES,BR,Smart TV,0,est,os estagiários,view_suggestion_info,suggestion_results,2016-10-17 01:07:27
MOISES,BR,Smart TV,0,pablo,"pablo escobar, el patrón del mal",play,title_results,2016-10-17 01:06:07
MOISES,BR,Laptop/Desktop,0,dexter,dexter,play,title_results,2016-10-07 01:03:21
MOISES,BR,Smart TV,0,assal,assalto ao banco central,view_suggestion_info,suggestion_results,2016-10-04 02:01:00
Kids,BR,Smart TV,1,d,"Dora, a aventureira",play,video_info,2021-06-13 14:29:32
Kids,BR,Smart TV,1,d,"Dora, a aventureira",view_video_info,title_results,2021-06-13 14:29:28
Kids,BR,Smart TV,1,p,Peppa Pig,play,video_info,2021-06-13 14:28:25
Kids,BR,Smart TV,1,p,Peppa Pig,view_video_info,title_results,2021-06-13 14:28:21
